学校名称,平均分,年份,录取批次,招生地址,招生类型,最低分,省份,省控线,考生类别
黑龙江建筑职业技术学院,,2019,专科批,天津,普通类,199.0,黑龙江,120.0,文科
黑龙江建筑职业技术学院,,2019,专科批,广西,普通类,256.0,黑龙江,180.0,理科
黑龙江艺术职业学院,,2019,专科批,广西,普通类,298.0,黑龙江,180.0,文科
大庆职业学院,,2019,专科批,青海,普通类,360.0,黑龙江,160.0,文科
大庆职业学院,,2019,专科批,青海,普通类,262.0,黑龙江,160.0,理科
黑龙江林业职业技术学院,,2019,专科批,广西,普通类,260.0,黑龙江,180.0,文科
黑龙江农业职业技术学院,,2019,专科批,广西,普通类,322.0,黑龙江,180.0,理科
黑龙江司法警官职业学院,,2019,专科批,广西,普通类,222.0,黑龙江,180.0,文科
黑龙江司法警官职业学院,,2019,专科批,广西,普通类,219.0,黑龙江,180.0,理科
齐齐哈尔工程学院,,2019,本科批B段,天津,普通类,385.0,黑龙江,,理科
齐齐哈尔工程学院,,2019,本科二批,广西,普通类,347.0,黑龙江,347.0,理科
鹤岗师范高等专科学校,,2019,专科批,青海,普通类,351.0,黑龙江,160.0,文科
鹤岗师范高等专科学校,,2019,专科批,青海,普通类,291.0,黑龙江,160.0,理科
鹤岗师范高等专科学校,,2019,专科批,广西,普通类,260.0,黑龙江,180.0,文科
鹤岗师范高等专科学校,,2019,专科批,广西,普通类,214.0,黑龙江,180.0,理科
哈尔滨铁道职业技术学院,,2019,专科批,青海,普通类,313.0,黑龙江,160.0,文科
哈尔滨铁道职业技术学院,,2019,专科批,青海,普通类,295.0,黑龙江,160.0,理科
哈尔滨铁道职业技术学院,,2019,专科批,天津,普通类,231.0,黑龙江,120.0,理科
哈尔滨铁道职业技术学院,,2019,专科批,广西,普通类,329.0,黑龙江,180.0,文科
哈尔滨铁道职业技术学院,,2019,专科批,广西,普通类,244.0,黑龙江,180.0,理科
大兴安岭职业学院,,2019,专科批,广西,普通类,240.0,黑龙江,180.0,理科
黑龙江农业经济职业学院,,2019,专科批,青海,普通类,227.0,黑龙江,160.0,文科
哈尔滨职业技术学院,,2019,专科批,青海,普通类,295.0,黑龙江,160.0,文科
哈尔滨职业技术学院,,2019,专科批,广西,普通类,235.0,黑龙江,180.0,理科
哈尔滨石油学院,,2019,本科三批,青海,普通类,405.0,黑龙江,405.0,文科
哈尔滨石油学院,,2019,本科三批,青海,普通类,351.0,黑龙江,348.0,理科
哈尔滨石油学院,,2019,本科二批,青海,普通类,405.0,黑龙江,444.0,文科
哈尔滨石油学院,,2019,本科二批,青海,普通类,348.0,黑龙江,376.0,理科
哈尔滨石油学院,,2019,本科二批,广西,普通类,350.0,黑龙江,347.0,理科
哈尔滨石油学院,,2019,本科批B段,天津,普通类,374.0,黑龙江,,理科
哈尔滨石油学院,,2019,本科批B段,天津,普通类,415.0,黑龙江,,文科
哈尔滨石油学院,,2019,本科二批,广西,普通类,391.0,黑龙江,388.0,文科
黑龙江外国语学院,,2019,本科批B段,天津,普通类,399.0,黑龙江,,文科
黑龙江外国语学院,,2019,本科批B段,天津,普通类,347.0,黑龙江,,理科
黑龙江财经学院,,2019,本科批B段,天津,普通类,417.0,黑龙江,,文科
黑龙江财经学院,,2019,本科批B段,天津,普通类,385.0,黑龙江,,理科
黑龙江工商学院,,2019,本科批B段,天津,普通类,409.0,黑龙江,,文科
黑龙江工商学院,,2019,本科批B段,天津,普通类,379.0,黑龙江,,理科
黑龙江工商学院,,2019,本科二批,广西,普通类,415.0,黑龙江,388.0,文科
哈尔滨远东理工学院,,2019,本科批B段,天津,普通类,408.0,黑龙江,,文科
哈尔滨远东理工学院,,2019,本科批B段,天津,普通类,381.0,黑龙江,,理科
哈尔滨剑桥学院,,2019,本科批B段,天津,普通类,437.0,黑龙江,,文科
哈尔滨剑桥学院,,2019,本科批B段,天津,普通类,425.0,黑龙江,,理科
哈尔滨剑桥学院,,2019,本科二批,广西,普通类,388.0,黑龙江,388.0,文科
哈尔滨剑桥学院,,2019,本科二批,广西,普通类,352.0,黑龙江,347.0,理科
哈尔滨广厦学院,,2019,本科批B段,天津,普通类,421.0,黑龙江,,文科
哈尔滨广厦学院,,2019,本科批B段,天津,普通类,387.0,黑龙江,,理科
哈尔滨广厦学院,,2019,本科二批,广西,普通类,390.0,黑龙江,388.0,文科
哈尔滨广厦学院,,2019,本科二批,广西,普通类,347.0,黑龙江,347.0,理科
哈尔滨华德学院,,2019,本科批B段,天津,普通类,398.0,黑龙江,,文科
哈尔滨华德学院,,2019,本科批B段,天津,普通类,368.0,黑龙江,,理科
黑龙江生物科技职业学院,,2019,专科批,青海,普通类,301.0,黑龙江,160.0,理科
黑龙江生物科技职业学院,,2019,专科批,广西,普通类,262.0,黑龙江,180.0,文科
黑龙江生物科技职业学院,,2019,专科批,广西,普通类,252.0,黑龙江,180.0,理科
黑龙江商业职业学院,,2019,专科批,广西,普通类,254.0,黑龙江,180.0,文科
黑龙江商业职业学院,,2019,专科批,广西,普通类,221.0,黑龙江,180.0,理科
黑龙江农垦科技职业学院,,2019,专科批,广西,普通类,199.0,黑龙江,180.0,文科
黑龙江农垦科技职业学院,,2019,专科批,广西,普通类,274.0,黑龙江,180.0,理科
黑龙江旅游职业技术学院,,2019,专科批,广西,普通类,236.0,黑龙江,180.0,文科
黑龙江三江美术职业学院,,2019,专科批,广西,普通类,271.0,黑龙江,180.0,文科
黑龙江生态工程职业学院,,2019,专科批,广西,普通类,318.0,黑龙江,180.0,文科
黑龙江能源职业学院,,2019,专科批,广西,普通类,184.0,黑龙江,180.0,理科
黑河学院,,2019,本科二批,广西,普通类,437.0,黑龙江,388.0,文科
黑河学院,,2019,本科二批,广西,普通类,385.0,黑龙江,347.0,理科
大庆医学高等专科学校,,2019,专科批,青海,普通类,279.0,黑龙江,160.0,文科
大庆医学高等专科学校,,2019,专科批,青海,普通类,280.0,黑龙江,160.0,理科
大庆医学高等专科学校,,2019,专科批,天津,普通类,217.0,黑龙江,120.0,文科
大庆医学高等专科学校,,2019,专科批,天津,普通类,205.0,黑龙江,120.0,理科
大庆医学高等专科学校,,2019,专科批,广西,普通类,199.0,黑龙江,180.0,文科
大庆医学高等专科学校,,2019,专科批,广西,普通类,198.0,黑龙江,180.0,理科
黑龙江交通职业技术学院,,2019,专科批,青海,普通类,256.0,黑龙江,160.0,文科
黑龙江交通职业技术学院,,2019,专科批,青海,普通类,187.0,黑龙江,160.0,理科
黑龙江交通职业技术学院,,2019,专科批,广西,普通类,181.0,黑龙江,180.0,文科
黑龙江交通职业技术学院,,2019,专科批,广西,普通类,187.0,黑龙江,180.0,理科
黑龙江幼儿师范高等专科学校,,2019,专科批,广西,普通类,277.0,黑龙江,180.0,理科
哈尔滨科学技术职业学院,,2019,专科批,青海,普通类,286.0,黑龙江,160.0,文科
哈尔滨科学技术职业学院,,2019,专科批,青海,普通类,213.0,黑龙江,160.0,理科
哈尔滨科学技术职业学院,,2019,专科批,广西,普通类,345.0,黑龙江,180.0,文科
黑龙江护理高等专科学校,,2019,专科批,广西,普通类,184.0,黑龙江,180.0,文科
黑龙江护理高等专科学校,,2019,专科批,广西,普通类,195.0,黑龙江,180.0,理科
新疆大学,,2019,本科一批,青海,普通类,508.0,新疆,488.0,文科
新疆大学,,2019,本科一批,青海,普通类,414.0,新疆,407.0,理科
新疆大学,,2019,本科一批,广西,普通类,542.0,新疆,509.0,理科
塔里木大学,,2019,本科二批,青海,普通类,376.0,新疆,376.0,理科
塔里木大学,,2019,本科批A段,天津,普通类,420.0,新疆,,理科
塔里木大学,,2019,本科二批,广西,普通类,397.0,新疆,347.0,理科
新疆农业大学,,2019,本科二批,青海,普通类,382.0,新疆,376.0,理科
新疆农业大学,,2019,本科批A段,天津,普通类,409.0,新疆,,理科
新疆农业大学,,2019,本科二批,广西,普通类,388.0,新疆,347.0,理科
石河子大学,,2019,本科一批,青海,普通类,416.0,新疆,407.0,理科
石河子大学,,2019,本科批A段,天津,普通类,508.0,新疆,,理科
石河子大学,,2019,本科一批,广西,普通类,534.0,新疆,521.0,文科
石河子大学,,2019,本科一批,广西,普通类,515.0,新疆,509.0,理科
新疆医科大学,,2019,本科批A段,天津,普通类,526.0,新疆,,理科
新疆医科大学,,2019,本科一批,广西,普通类,562.0,新疆,509.0,理科
新疆医科大学,,2019,本科二批,广西,普通类,491.0,新疆,347.0,理科
新疆师范大学,,2019,本科二批,青海,普通类,451.0,新疆,444.0,文科
新疆师范大学,,2019,本科二批,青海,普通类,393.0,新疆,376.0,理科
新疆师范大学,,2019,本科批A段,天津,普通类,471.0,新疆,,文科
新疆师范大学,,2019,本科批A段,天津,普通类,445.0,新疆,,理科
新疆师范大学,,2019,本科二批,广西,普通类,462.0,新疆,388.0,文科
新疆师范大学,,2019,本科二批,广西,普通类,406.0,新疆,347.0,理科
伊犁师范大学,,2019,本科二批,青海,普通类,376.0,新疆,376.0,理科
和田师范专科学校,,2019,专科批,青海,普通类,348.0,新疆,160.0,文科
和田师范专科学校,,2019,专科批,青海,普通类,281.0,新疆,160.0,理科
和田师范专科学校,,2019,专科批,广西,普通类,193.0,新疆,180.0,文科
和田师范专科学校,,2019,专科批,广西,普通类,201.0,新疆,180.0,理科
新疆财经大学,,2019,本科批A段,天津,普通类,468.0,新疆,,文科
新疆财经大学,,2019,本科批A段,天津,普通类,443.0,新疆,,理科
新疆工程学院,,2019,本科二批,青海,普通类,376.0,新疆,376.0,理科
新疆工程学院,,2019,本科批A段,天津,普通类,417.0,新疆,,理科
新疆工程学院,,2019,本科二批,广西,普通类,348.0,新疆,347.0,理科
新疆农业职业技术学院,,2019,专科批,青海,普通类,357.0,新疆,160.0,文科
乌鲁木齐职业大学,,2019,专科批,青海,普通类,296.0,新疆,160.0,文科
乌鲁木齐职业大学,,2019,专科批,青海,普通类,248.0,新疆,160.0,理科
巴音郭楞职业技术学院,,2019,专科批,青海,普通类,209.0,新疆,160.0,文科
巴音郭楞职业技术学院,,2019,专科批,青海,普通类,246.0,新疆,160.0,理科
新疆农业大学科学技术学院,,2019,本科二批,广西,普通类,393.0,新疆,388.0,文科
新疆农业大学科学技术学院,,2019,本科二批,广西,普通类,366.0,新疆,347.0,理科
新疆医科大学厚博学院,,2019,本科三批,青海,普通类,361.0,新疆,348.0,理科
新疆科技学院,,2019,本科三批,青海,普通类,419.0,新疆,405.0,文科
新疆科技学院,,2019,本科三批,青海,普通类,352.0,新疆,348.0,理科
新疆兵团警官高等专科学校,,2019,专科批,青海,普通类,342.0,新疆,160.0,文科
新疆兵团警官高等专科学校,,2019,专科批,青海,普通类,297.0,新疆,160.0,理科
新疆现代职业技术学院,,2019,专科批,青海,普通类,242.0,新疆,160.0,理科
新疆职业大学,,2019,专科批,青海,普通类,249.0,新疆,160.0,文科
新疆职业大学,,2019,专科批,青海,普通类,226.0,新疆,160.0,理科
新疆师范高等专科学校,,2019,专科批,青海,普通类,390.0,新疆,160.0,文科
新疆师范高等专科学校,,2019,专科批,青海,普通类,325.0,新疆,160.0,理科
新疆铁道职业技术学院,,2019,专科批,青海,普通类,303.0,新疆,160.0,理科
新疆生产建设兵团兴新职业技术学院,,2019,专科批,青海,普通类,353.0,新疆,160.0,文科
哈密职业技术学院,,2019,专科批,青海,普通类,274.0,新疆,160.0,文科
哈密职业技术学院,,2019,专科批,青海,普通类,249.0,新疆,160.0,理科
吐鲁番职业技术学院,,2019,专科批,青海,普通类,267.0,新疆,160.0,文科
吐鲁番职业技术学院,,2019,专科批,青海,普通类,237.0,新疆,160.0,理科
博尔塔拉职业技术学院,,2019,专科批,青海,普通类,288.0,新疆,160.0,理科
中国石油大学（北京）克拉玛依校区,,2019,本科一批,青海,普通类,407.0,新疆,407.0,理科
中国石油大学（北京）克拉玛依校区,,2019,本科批A段,天津,普通类,497.0,新疆,,理科
中国石油大学（北京）克拉玛依校区,,2019,本科一批,广西,普通类,513.0,新疆,509.0,理科
中国石油大学（北京）克拉玛依校区,,2019,本科一批,广西,普通类,531.0,新疆,521.0,文科
新疆工业职业技术学院,,2019,专科批,青海,普通类,182.0,新疆,160.0,文科
山东大学,,2019,本科一批,广西,普通类,599.0,山东,521.0,文科
山东大学,,2019,本科一批,广西,普通类,622.0,山东,509.0,理科
山东大学,,2019,本科一批,青海,普通类,544.0,山东,488.0,文科
山东大学,,2019,本科一批,青海,普通类,528.0,山东,407.0,理科
山东大学,,2019,本科批,天津,普通类,591.0,山东,428.0,文科
山东大学,,2019,本科批,天津,普通类,632.0,山东,400.0,理科
山东大学,,2019,本科一批,青海,预科,534.0,山东,488.0,文科
山东大学,,2019,本科一批,青海,预科,522.0,山东,407.0,理科
中国海洋大学,,2019,本科一批,青海,普通类,490.0,山东,488.0,文科
中国海洋大学,,2019,本科一批,青海,普通类,507.0,山东,407.0,理科
中国海洋大学,,2019,本科一批,青海,预科,520.0,山东,488.0,文科
中国海洋大学,,2019,本科一批,青海,预科,484.0,山东,407.0,理科
中国海洋大学,,2019,本科批A段,天津,普通类,571.0,山东,,文科
中国海洋大学,,2019,本科批A段,天津,普通类,586.0,山东,,理科
中国海洋大学,,2019,本科一批,广西,普通类,588.0,山东,521.0,文科
中国海洋大学,,2019,本科一批,广西,普通类,604.0,山东,509.0,理科
山东科技大学,,2019,本科一批,青海,普通类,509.0,山东,488.0,文科
山东科技大学,,2019,本科一批,青海,普通类,445.0,山东,407.0,理科
山东科技大学,,2019,本科二批,广西,普通类,514.0,山东,388.0,文科
山东科技大学,,2019,本科二批,广西,普通类,498.0,山东,347.0,理科
山东科技大学,,2019,本科批,天津,普通类,506.0,山东,428.0,文科
山东科技大学,,2019,本科批,天津,普通类,517.0,山东,400.0,理科
中国石油大学（华东）,,2019,本科一批,青海,普通类,459.0,山东,407.0,理科
中国石油大学（华东）,,2019,本科批A段,天津,普通类,563.0,山东,,文科
中国石油大学（华东）,,2019,本科批A段,天津,普通类,583.0,山东,,理科
中国石油大学（华东）,,2019,本科一批,广西,普通类,577.0,山东,509.0,理科
中国石油大学（华东）,,2019,本科一批,广西,民族班,545.0,山东,509.0,理科
青岛科技大学,,2019,本科一批,广西,普通类,531.0,山东,509.0,理科
青岛科技大学,,2019,本科一批,青海,普通类,433.0,山东,407.0,理科
青岛科技大学,,2019,本科批,天津,普通类,518.0,山东,400.0,理科
济南大学,,2019,本科一批,广西,普通类,540.0,山东,521.0,文科
济南大学,,2019,本科一批,广西,普通类,534.0,山东,509.0,理科
济南大学,,2019,本科一批,青海,普通类,520.0,山东,488.0,文科
济南大学,,2019,本科一批,青海,普通类,417.0,山东,407.0,理科
济南大学,,2019,本科二批,广西,普通类,530.0,山东,388.0,文科
济南大学,,2019,本科二批,广西,普通类,506.0,山东,347.0,理科
济南大学,,2019,本科批,天津,普通类,526.0,山东,428.0,文科
济南大学,,2019,本科批,天津,普通类,529.0,山东,400.0,理科
青岛理工大学,,2019,本科二批,广西,普通类,509.0,山东,388.0,文科
青岛理工大学,,2019,本科二批,广西,普通类,500.0,山东,347.0,理科
青岛理工大学,,2019,本科二批,青海,普通类,417.0,山东,376.0,理科
青岛理工大学,,2019,本科批,天津,普通类,504.0,山东,428.0,文科
青岛理工大学,,2019,本科批,天津,普通类,520.0,山东,400.0,理科
